tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Wed May 03 20:48:54 +0000 2023,1606065238851346434,UKObidients,Escape from Nigeria immediately.,https://twitter.com/UKObidients,Nobody,https://twitter.com/UKObidients/status/1653864231362519041,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:35:04 +0000 2023,1625840393928540161,ZubbyTaza,@MrBlackOG American raper @lildurk  like men every single minute I’m playing his traps my friends said I too love him  I just wish he will notice me as his top fan from Nigeria 😔 I love him die 🤲❤️‍🩹,https://twitter.com/ZubbyTaza,Taza Zubby,https://twitter.com/ZubbyTaza/status/1653860748932554760,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:48:25 +0000 2023,1158852789377933312,Callmek4Ng,"Preach it to the kids in the streets, Phil is back y’all!",https://twitter.com/Callmek4Ng,The Only Human Named Hamilton From Nigeria,https://twitter.com/Callmek4Ng/status/1653864109555740672,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:30:27 +0000 2023,1339446182293204992,Armstro60446548,"@3pplea_OFFICIAL @gimbakakanda Sudan is a no place. Studying there and saying one studied abroad is a slap on the face of those that truly studied abroad. 

Grab a copy of some PhD theses from there and assess them. Put them side by side with Nigerian PhD thesis, you will understand the rest.",https://twitter.com/Armstro60446548,Armstrong M.,https://twitter.com/Armstro60446548/status/1653859587005530117,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:38:03 +0000 2023,3209915926,DasFreidenker,"@CatrionaLaing1 @antonioguterres @UNSomalia @Kikigbeho From Nigeria to Somalia. Just don't gaslight Somalians about ""credible elections""",https://twitter.com/DasFreidenker,HulkHogan,https://twitter.com/DasFreidenker/status/1653861500434489348,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Thu May 05 22:53:48 +0000 2022,2921310605,Mattermost,Mattermost is a fun Open Source Slack alternative for DevOps. Read more about it.,https://twitter.com/Mattermost,Mattermost,https://twitter.com/Mattermost/status/1522348866632249344,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:42:35 +0000 2023,1293130256505884672,MrBlackOG,"Remember when Rory Jennings said Haaland would not even score 15 goals in the epl.....now Haaland has 35. The most in Premier League and Man City history
https://t.co/CL4fFLspUC",https://twitter.com/MrBlackOG,Mr Black⁛,https://twitter.com/MrBlackOG/status/1653862638747516928,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Tue Mar 21 09:05:32 +0000 2023,1000336253143863296,xpression_app,No time to get ready for your meeting? Use xpression camera to be dressed for all occasions.,https://twitter.com/xpression_app,xpression camera,https://twitter.com/xpression_app/status/1638104542792515586,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:56:09 +0000 2023,1158852789377933312,Callmek4Ng,@MrBlackOG @mayor23hunnid 🥲😂,https://twitter.com/Callmek4Ng,The Only Human Named Hamilton From Nigeria,https://twitter.com/Callmek4Ng/status/1653866053045219328,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:29:19 +0000 2023,1366500843399258112,TachaTitans_,"Why is Jaruma angry and shouting that they called her controversial when we all know she is? And Abeg who Dey bully you from Nigeria. I don’t understand oo. In the line of business you do, you need to know that people will talk. So I don’t know why you Dey shout.

#RHOAbuja",https://twitter.com/TachaTitans_,TachaTitans,https://twitter.com/TachaTitans_/status/1653859301201698818,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:28:34 +0000 2023,874667798747918336,Ausodangii,@IAmENISA From Nigeria,https://twitter.com/Ausodangii,Abdulazez Umar Sodangi,https://twitter.com/Ausodangii/status/1653859112466239489,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:57:59 +0000 2023,995652361069715456,jcthaschoolboy,@AuriTheMermaid @lilduval I’m from Nigeria and even I know that 😂,https://twitter.com/jcthaschoolboy,JC Tha Schoolboy,https://twitter.com/jcthaschoolboy/status/1653866515236634624,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:44:28 +0000 2023,1466777692607553537,DxBruyneSZN,"PHIL FODEN GOALLLL WE ARE BACKKKKKKK
https://t.co/N2MntaM9B6",https://twitter.com/DxBruyneSZN,17,https://twitter.com/DxBruyneSZN/status/1653863115237253124,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Tue Mar 14 20:53:20 +0000 2023,1419764813060730886,HaikuInc_,"Limited time only - click for a free demo!

""I hated college - so I spent my time partying and hacking the university.  While my old classmates are now unemployed... I'm making six figures.  It's not thanks to my professors - it's thanks to World of Haiku.""",https://twitter.com/HaikuInc_,"Haiku, Inc.",https://twitter.com/HaikuInc_/status/1635745951989088257,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:52:27 +0000 2023,1184512973706014720,NwabuonaE,@SjamaanN Hello Patrick from Nigeria,https://twitter.com/NwabuonaE,Nwabuona Emelie,https://twitter.com/NwabuonaE/status/1653865122757070851,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:32:09 +0000 2023,20687912,WLNS,"Three people from Nigeria will face charges related to the 2022 death of a Marquette teen
https://t.co/j1FeBXEobG",https://twitter.com/WLNS,WLNS Newsroom,https://twitter.com/WLNS/status/1653860015101427713,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Tue Mar 21 09:05:32 +0000 2023,1000336253143863296,xpression_app,No time to get ready for your meeting? Use xpression camera to be dressed for all occasions.,https://twitter.com/xpression_app,xpression camera,https://twitter.com/xpression_app/status/1638104542914183169,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:09:15 +0000 2023,1266666939016937473,PETERDeeGREAT,"@RohithKaliyur Hi I’m Peter, an attorney from Nigeria 🇳🇬 . I’m great at poetry. I can  also help edit stories, poetry collections and ideas (any form of writing) to an educative or entertaining fruition. 

Thanks @RohithKaliyur for this opportunity. I admire you.",https://twitter.com/PETERDeeGREAT,p_rot3s,https://twitter.com/PETERDeeGREAT/status/1653854252920348672,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 16:00:48 +0000 2023,2748555327,ProfIsaPantami,"The Federal Executive Council has today approved ""The National Blockchain Policy for Nigeria."" The approval followed a presentation of the draft made by @ProfIsaPantami. The Council also directed all regulatory bodies to develop relevant developmental regulatory instruments w.i.f",https://twitter.com/ProfIsaPantami,Prof. Isa Ali Ibrahim,https://twitter.com/ProfIsaPantami/status/1653791726568390657,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:10:52 +0000 2023,843511366451380224,Vindicatedchidi,From Nigeria's Minister of Digital Economy.,https://twitter.com/Vindicatedchidi,Vindicated Chidi,https://twitter.com/Vindicatedchidi/status/1653854659088379904,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Thu May 05 22:45:41 +0000 2022,2921310605,Mattermost,Switch from Slack to Mattermost to Empower your Community:,https://twitter.com/Mattermost,Mattermost,https://twitter.com/Mattermost/status/1522346825855897600,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:09:49 +0000 2023,14712659,WOODTV,"Three people from Nigeria will face charges related to the 2022 death of a Marquette teen, according to federal attorneys: https://t.co/A7hP2IW7iY",https://twitter.com/WOODTV,WOOD TV8,https://twitter.com/WOODTV/status/1653854393370828805,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:21:25 +0000 2023,1071566323166138371,karlDick21,@PO_GrassRootM #REVOLUTION to put a stop with all these nonsense from Nigeria evil politicians.  If not they will enslave everyone. They're not practicing democracy.,https://twitter.com/karlDick21,@karlDick2,https://twitter.com/karlDick21/status/1653857314301001732,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:09:00 +0000 2023,130596773,gijn,"The head of investigations at Nigeria’s @PremiumTimesng, @Hazzanjustice, has spent years digging into corruption &amp; financial crimes.

In this Q&amp;A, Adebayo shares his experiences telling difficult stories from Nigeria and his tips for overcoming challenges: https://t.co/0667JjgU6J",https://twitter.com/gijn,Global Investigative Journalism Network,https://twitter.com/gijn/status/1653854190412738562,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:17:31 +0000 2023,1226443814182756352,AyegboEmmanuel,"@scoopvright @Capn_Jackk @DrJesseglee @bossladyofLagos Swear. I was so angry at that bruh. Empty room, talking alone or boarded a flight from Nigeria to Geneva to make false video. People are strange. .",https://twitter.com/AyegboEmmanuel,EmmyBlaq,https://twitter.com/AyegboEmmanuel/status/1653856332737400833,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:22:07 +0000 2023,1576728204,Emeka_RFST,"@dedonnse1 @simonateba @WilliamsRuto @JoeBiden @SecBlinken Now add Tinubu from Nigeria to that list….God Abeggoo x 10,000🙏🏽",https://twitter.com/Emeka_RFST,Ohagwu Chukwuemeka,https://twitter.com/Emeka_RFST/status/1653857489601941506,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:00:15 +0000 2023,1158852789377933312,Callmek4Ng,@IEruona I swear i feel it🥲😂,https://twitter.com/Callmek4Ng,The Only Human Named Hamilton From Nigeria,https://twitter.com/Callmek4Ng/status/1653851988411523072,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:23:02 +0000 2023,904358968864235520,EkanemAnnie,"@EleyiLagos you be idiotic, a bastard imported from the pit of hell. You don't have origin from Nigeria.",https://twitter.com/EkanemAnnie,EKANEM ANIEBIET NSESE,https://twitter.com/EkanemAnnie/status/1653857719927857152,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:16:32 +0000 2023,77579575,PrincessHNW,"@jennygodswill I'm asking if you actually have a clit to experience pleasure?, since you are from NIGERIA, I don't want to assume anything https://t.co/iaI8RC0hfX",https://twitter.com/PrincessHNW,Princess HEXonia🦑,https://twitter.com/PrincessHNW/status/1653856087051759618,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:58:37 +0000 2023,1489140291894398985,MThuz8,"@LungiYou South African men loves beautiful women, so these women from Nigeria are ugly as hell,I am proud of my SA men.",https://twitter.com/MThuz8,Thuzi08,https://twitter.com/MThuz8/status/1653851577654935554,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:01:15 +0000 2023,1065326882235785216,Sakpo_PA,@quiethandfilms From Nigeria we adore you sir https://t.co/XnmU8gfqqf,https://twitter.com/Sakpo_PA,"Sakpo, THE LUCIFER'S 🅿️🅰️",https://twitter.com/Sakpo_PA/status/1653852238912053249,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:02:06 +0000 2023,1158852789377933312,Callmek4Ng,"@propsMCFC Bernado has been average, Mahrez out though",https://twitter.com/Callmek4Ng,The Only Human Named Hamilton From Nigeria,https://twitter.com/Callmek4Ng/status/1653852452158943232,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:09:40 +0000 2023,743925360509747201,Ugonnax,@ARISEtv No sane mind in APC. After election  Ur minister from Nigeria went to far away UNITED STATE to allege obi committed treason. Nd u said nothing about it.😎😎,https://twitter.com/Ugonnax,Ugochukwu,https://twitter.com/Ugonnax/status/1653854358377832449,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:07:14 +0000 2023,1641206925932081152,Ay19528Samuel,@DailyLoud Wishing him quick recovery love 💕💕you from Nigeria 🇳🇬🇳🇬🇳🇬,https://twitter.com/Ay19528Samuel,Samuel Phillips Ayomi,https://twitter.com/Ay19528Samuel/status/1653853746097471489,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Thu Apr 06 17:57:19 +0000 2023,171490801,GetLWolf,Nearly two-thirds of consumers want to hear from businesses. What are you doing to reach them after that first CMA? Stay in touch with new prospects—and stay top of mind when they’re ready to buy or sell—with the right CRM.,https://twitter.com/GetLWolf,Lone Wolf,https://twitter.com/GetLWolf/status/1644036578564804608,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:05:02 +0000 2023,57150631,ekpotek,"@democracy_watch If Wike likes it, let him declare one week public holiday for BAT. That will not change his political burial. The best he can get from BAT is ambassadorial appointment to a country far away from Nigeria. BAT do not like power drunk people around him.",https://twitter.com/ekpotek,"Uwem Ekpo, PhD",https://twitter.com/ekpotek/status/1653853191988027393,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:07:17 +0000 2023,1163204167114153986,chukydyk2,You people want to change the climate from Nigeria https://t.co/iw4fsb2D7S,https://twitter.com/chukydyk2,chukydyk,https://twitter.com/chukydyk2/status/1653853758797873153,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:11:27 +0000 2023,2969433277,DaveStar19,"@nytimes How did they do that??   While the rest of us are inundated with trash email from Nigeria and India, let alone the China App spying.",https://twitter.com/DaveStar19,David Stark,https://twitter.com/DaveStar19/status/1653854804068773890,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:21:29 +0000 2023,1292694240972201985,OlaideElizabet5,"@anitapreye My only problem is why is she reading from her phone what she claims to be her job? .
"" My name is so and so, I represent an NGO from Nigeria"" Why exactly are you looking at your phone to say that?",https://twitter.com/OlaideElizabet5,Olaide Elizabeth,https://twitter.com/OlaideElizabet5/status/1653857331996704768,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 20:21:24 +0000 2023,420891773,ebere_freshwave,"@brancadecheque @CNN Read details and understand it  well....it's not from Nigeria, but Malaysia and Taiwan.",https://twitter.com/ebere_freshwave,Djebere,https://twitter.com/ebere_freshwave/status/1653857310811275268,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:26:31 +0000 2023,70944056,Emilothruth,"@flowscious15 @Iamharphyz @channelstv Recently here in Canada a popular politician was caught speeding. Doing just 60km on school designated area of 30km. He was arrested, fined and he had to resign his post. Guess what, he is from Nigeria……lol",https://twitter.com/Emilothruth,Emeka,https://twitter.com/Emilothruth/status/1653843499471736837,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:42:57 +0000 2023,743709151,DanielSunday20,"@kellyohgee Honestly (Omo) Naija slang tho. how much for your mentorship program, 
Your number fan from Nigeria 🥹🙏",https://twitter.com/DanielSunday20,Daniel Sunday,https://twitter.com/DanielSunday20/status/1653847632979042310,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:54:59 +0000 2023,1516846658104999936,ChukwudiNwangwu,"@SaharaReporters God Almighty is using all these things to bring the Igbos together, and for the Igbos to exit from Nigeria, and form their own nation of the Igbos. We can start with the Five Igbo States.",https://twitter.com/ChukwudiNwangwu,Chukwudi Nwangwu,https://twitter.com/ChukwudiNwangwu/status/1653850660343873537,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Thu May 05 22:53:28 +0000 2022,2921310605,Mattermost,What customers are saying about Mattermost and why we're blushing.,https://twitter.com/Mattermost,Mattermost,https://twitter.com/Mattermost/status/1522348782100254720,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:39:09 +0000 2023,820541300722302976,alapkocc,Remove oil from Nigeria and the political rascalities will disappear. The war cry of “WON NEGARIAA” will end and IGBOS WILL BE ALLOWED TO EVEN GO TO BLAZES if they want.,https://twitter.com/alapkocc,Charles Okpala,https://twitter.com/alapkocc/status/1653846675402772480,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:28:00 +0000 2023,214072933,toyinid78,"Lijadu sisters, the first set of afrobeat queen from NIGERIA https://t.co/cSBsebEwXv",https://twitter.com/toyinid78,THE ARTIST,https://twitter.com/toyinid78/status/1653843872974356481,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:54:45 +0000 2023,1479604706343370753,zeal_enigma,"Someone said to me today 'you behave like a Chelsea fan from Nigeria'...

Is it what I'm thinking??😹😹😹",https://twitter.com/zeal_enigma,Zeal🦉,https://twitter.com/zeal_enigma/status/1653850601581576193,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:48:32 +0000 2023,1529186357813334019,ErlingEuphoria,Get him on ASAP https://t.co/qx7C8WBOKU,https://twitter.com/ErlingEuphoria,Haalandor,https://twitter.com/ErlingEuphoria/status/1653849038976868353,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:11:01 +0000 2023,1261303414992101378,ALIBIUSHETTIM27,@harpsert_1 @Safnah_muhammad @Zaynab__Abdoul @Fauxeee_r @HasanGucci See me I'm from Nigeria,https://twitter.com/ALIBIUSHETTIM27,ALISHETTIMA ALIBIU,https://twitter.com/ALIBIUSHETTIM27/status/1653839597590159360,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:53:30 +0000 2023,1158852789377933312,Callmek4Ng,"Asap, get riyad off abeg",https://twitter.com/Callmek4Ng,The Only Human Named Hamilton From Nigeria,https://twitter.com/Callmek4Ng/status/1653850289596776449,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:49:56 +0000 2023,1245899813201289223,DonSEmpire2,@SaharaReporters Nigeria is well divided into two parts so better it manifests in reality it's that difficult to form two countries from Nigeria cus the division is already there,https://twitter.com/DonSEmpire2,Don.S.Empire,https://twitter.com/DonSEmpire2/status/1653849391172669440,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Tue Mar 21 09:05:32 +0000 2023,1000336253143863296,xpression_app,No time to get ready for your meeting? Use xpression camera to be dressed for all occasions.,https://twitter.com/xpression_app,xpression camera,https://twitter.com/xpression_app/status/1638104542863839238,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:22:55 +0000 2023,232777003,NgugiEvuti,@Lawi_IA Sending money from Kaduna to Abuja is the same as sending money from Nigeria to a big boy in UK.,https://twitter.com/NgugiEvuti,Abubakar Evuti,https://twitter.com/NgugiEvuti/status/1653842589932552194,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:21:20 +0000 2023,1644838108574232578,PUB58754038203,@chimaobi_nteoma I was also stopped by UK immigration officials in 2008 on returning from Nigeria to London because they wanted to ascertained my attendance at the University. It’s not arrest or criminal to be stopped by immigration officers. The modicum of intelligence of some Nigerians are low,https://twitter.com/PUB58754038203,P. U. B,https://twitter.com/PUB58754038203/status/1653842192258019329,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:21:22 +0000 2023,2533165303,OMNI_Obstetrics,"@faithymagan is from Nigeria and has a master’s degree in Environmental Management and a bachelor’s degree in Microbiology from the University of Port Harcourt, Nigeria. She has vast experience in Environmental Project Management and has led several multi-dimensional https://t.co/MQCCGrOHcN",https://twitter.com/OMNI_Obstetrics,OMNI Research Group,https://twitter.com/OMNI_Obstetrics/status/1653842203263770624,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:32:47 +0000 2023,1515418934228434951,ChampPrivate,@zinho199 @squatsons @Cryover5 An “independant reporter” from Nigeria is doing his investigative work.,https://twitter.com/ChampPrivate,Private Equity Champ,https://twitter.com/ChampPrivate/status/1653845074923474946,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:17:09 +0000 2023,210540467,Woodsy_Crypto83,@Keithwo23717299 @Mason_Ethh @TwitterSupport From Nigeria acting as Americans,https://twitter.com/Woodsy_Crypto83,Woodsy Crypto 💼💥🚀,https://twitter.com/Woodsy_Crypto83/status/1653841142490824706,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:31:35 +0000 2023,796705680,reallovekure,@OxfordNetZero @TheglobalyouthC @TheSmithSchool I joined from Nigeria 🇳🇬🇳🇬🇳🇬,https://twitter.com/reallovekure,Shekwoyemi Kure 🇳🇬,https://twitter.com/reallovekure/status/1653844774489673731,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:27:22 +0000 2023,957333415728205828,_Muffassa,"@Theesovereignn Yea, because catcalling and harassing female started from Nigeria, and the Black America women/Black American men fight started because of Nigerians 🤣🤣🤣",https://twitter.com/_Muffassa,#Left Lane Bandit,https://twitter.com/_Muffassa/status/1653843711661576202,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:05:29 +0000 2023,361939047,adejibo,@chuqu_amaka She wasn't asked to speak...she said she asked a question and used the opportunity to introduce herself and her work...if you travelled from Nigeria to Switzerland for that I imagine you shouldn't struggle to put your work into words,https://twitter.com/adejibo,Toyin Fawaz,https://twitter.com/adejibo/status/1653838205215449104,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
Wed May 03 19:48:11 +0000 2023,829380336262008834,Fantiniiaboa,@fixondennis Why Tom Tom too we Dey use dollar to buy from Nigeria.Eii 😂😂😂,https://twitter.com/Fantiniiaboa,اس جي بيبي🇬🇭🇳🇬🇳🇮,https://twitter.com/Fantiniiaboa/status/1653848950267363328,2023-05-03T21:03:25.967Z,https://twitter.com/search?q=%22from%20nigeria%22&src=recent_search_click&f=live
